	0	1
0	1	CRISP3
1	2	C6
2	3	AURKA
3	4	TBX19
4	5	TACC1
5	6	NUF2
6	7	CRABP2
7	8	IL33
8	9	FABP6
9	10	IL15RA
10	11	CRISP2
11	12	PLXNA1
12	13	NDC1
13	14	STMN1
14	15	SGIP1
15	16	MAK
16	17	HGH1
17	18	KIF20A
18	19	ALDH1A1
19	20	EZH2
20	21	FGF2
21	22	SCN1A
22	23	DLC1
23	24	XPO4
24	25	ZHX1-C8orf76
25	26	GINS1
26	27	RIPOR2
27	28	ALDH1A2
28	29	ARHGAP10
29	30	CSTF1
30	31	AHI1
31	32	BABAM1
32	33	CCDC81
33	34	EFNA4
34	35	KLF4
35	36	LOC101927151
36	37	PTGS2
37	38	RUNX1T1
38	39	MAST4
39	40	LOC101928635
40	41	ABCC1
41	42	CD69
42	43	LINC01091
43	44	AGR2
44	45	CENPF
45	46	LAMA2
46	47	POLE2
47	48	KLRC1
48	49	CDKN1A
49	50	REEP1
50	51	SCRIB
51	52	FANCA
52	53	DIXDC1
53	54	PFDN4
54	55	WDR66
55	56	IL2RB
56	57	SYNE1
57	58	HAND2-AS1
58	59	KRT7
59	60	SOCS2
60	61	TTK
61	62	SPDL1
62	63	SOX12
63	64	TRIM22
64	65	POLR2J
65	66	KIF5C
66	67	KLF2
67	68	KIF11
68	69	DNAI2
69	70	IP6K2
70	71	TPBG
71	72	KLK6
72	73	NMU
73	74	KLRC2
74	75	SAT1
75	76	EFCAB1
76	77	HGF
77	78	ASPM
78	79	CYB5D1
79	80	CHCHD7
80	81	ALDH1A3
81	82	ITGAL
82	83	TNFAIP8L2-SCNM1
83	84	CENPE
84	85	CDCA3
85	86	MOSPD3
86	87	SLC6A8
87	88	L1CAM
88	89	MCM6
89	90	CXCL12
90	91	DNAAF1
91	92	SERPINA3
92	93	MYLK3
93	94	PRAME
94	95	HELLS
95	96	GPR137
96	97	SCNM1
97	98	SPACA9
98	99	PLXNA3
99	100	SERPINB1
100	101	CD83
101	102	ITCH
102	103	ENPP2
103	104	FAM162A
104	105	PDLIM5
105	106	SLC35F6
106	107	TFPI
107	108	KL
108	109	KIF14
109	110	TTC25
110	111	SIDT1
111	112	TARP
112	113	SELPLG
113	114	BRD9
114	115	LZTS3
115	116	SYNGR3
116	117	DNAJB14
117	118	RHBDL2
118	119	NFKBIZ
119	120	TRGC2
120	121	ATP2C2
121	122	LCP2
122	123	LTBP2
123	124	SHCBP1
124	125	MLLT3
125	126	TMEM232
126	127	AUNIP
127	128	ASF1B
128	129	ACTR2
129	130	FKBP1A
130	131	TRGV9
131	132	FMO3
132	133	SLC43A3
133	134	KCNG1
